Oregonian ID,Site Name,Address,City,State,Lat,Long,Inspection conducted?,Inspection report available?,Inspection year,Lead present?,Earlier lead discovery reported,Highest lead level detected (ug),Where highest lead level detected?,Lead present outside range?,Notes,Had firing range?,Firing range use,Additional details
942,Red Springs,215 Roberts ST,Red Springs,North Carolina,34.8158161,-79.1839197,No,No,2001,Unknown,Yes,,,Unknown,,Yes,Storage,"2001 report found 28,974 ug on backstop."
943,Reidsville,292 NC HWY 65,Reidsville,North Carolina,36.388606,-79.75026,Yes,No,2013,Unknown,,,,Unknown,,Yes,Wall lockers,"""Cleaned,"" records say."
944,Roanoke Rapids,813 E 14th St,Roanoke Rapids,North Carolina,36.443935,-77.650856,No,No,2003,Unknown,Yes,,,Unknown,,Yes,,"2003 report found 39,700 ug on pit floor."
945,Rockingham,Rockingham RD,Rockingham,North Carolina,34.9300739,-79.7584311,No,No,,Unknown,,,,Unknown,,Yes,Wall lockers,"""Cleaned,"" records say."
946,Rocky Mount,1033 Hammond ST,Rocky Mount,North Carolina,35.940683,-77.810295,No,No,,Unknown,,,,Unknown,,Yes,Wall lockers,"""Cleaned,"" records say."
947,Roseboro,201 W Pleasant ST,Roseboro,North Carolina,34.952427,-78.508452,No,No,,Unknown,,,,Unknown,,Yes,Wall lockers,"""Cleaned,"" records say."
948,Roxboro,1322 N Main ST,Roxboro,North Carolina,36.4194031,-78.9689493,No,No,,Unknown,,,,Unknown,,Yes,Wall lockers,"""Cleaned,"" records say."
949,Salisbury,1235 National Gd RD,Salisbury,North Carolina,35.6459726,-80.5247459,No,No,,Unknown,,,,Unknown,,Yes,Storage,
950,Sanford,2214 Nash ST,Sanford,North Carolina,35.4631934,-79.1433655,Yes,No,2013,Yes,,"34,000",Backstop,Unknown,,Yes,Storage,
951,Scotland Neck,1911 Jr High school RD,Scotland Neck,North Carolina,36.132855,-77.4292452,No,No,2003,Unknown,Yes,,,Unknown,,Yes,,"2003 report found 57,700 ug on backstop."
952,Shalotte,5050 Main St,Shalotte,North Carolina,33.9676242,-78.3934124,No,No,2002,Unknown,Yes,,,Unknown,,Yes,Storage,"2002 report found 1,560 ug on backstop."
953,Siler City,Austin Bridge RD,Siler City,North Carolina,35.7234734,-79.4622431,No,No,,Unknown,,,,Unknown,,Yes,Wall lockers,
954,Smithfield,406 Hospital RD,Smithfield,North Carolina,35.5168833,-78.3384842,No,No,,Unknown,,,,Unknown,,Yes,Wall lockers,
955,Snow Hill,312 SE 2nd St,Snow Hill,North Carolina,35.45206,-77.667094,No,No,2002,Unknown,Yes,,,Unknown,,Yes,Storage,2002 report found 324 ug on backstop.
956,Southern Pines,600 Woodruff ST,Southern Pines,North Carolina,35.1740471,-79.3922539,No,No,,Unknown,,,,Unknown,,Yes,Wall lockers,
957,Statesville,500 Thornrose AVE,Statesville,North Carolina,35.7826363,-80.8872959,No,No,,Unknown,,,,Unknown,,Yes,,
958,St. Pauls,705 N Old State RD,St. Pauls,North Carolina,35.7984273,-78.0831098,No,No,2001,Unknown,Yes,,,Unknown,,Yes,Cages/storage,"2001 report found 4,456 ug on pit floor."
959,Stylva,State Route 1530,Stylva,North Carolina,35.3470244,-83.2097925,No,No,,Unknown,,,,Unknown,,Yes,Wall lockers,
960,Tarboro,400 E Walnut St.,Tarboro,North Carolina,35.90793,-77.5369754,No,No,,Unknown,,,,Unknown,,Yes,Wall lockers,
961,Taylorsville,"40 National Guard Armory Rd., N",Taylorsville,North Carolina,35.9296,-81.1899,No,No,,Unknown,,,,Unknown,,Yes,,
962,Thomasville,130 Culbreth Ave,Thomasville,North Carolina,35.894491,-80.082665,No,No,2002,Unknown,Yes,,,Unknown,,Yes,,2002 report found 195 ug on pit floor.
963,Wadesboro,488 Anson High School Rd,Wadesboro,North Carolina,34.972149,-80.1018893,No,No,,Unknown,,,,Unknown,,Yes,,
964,Wallace,838 Old Wilmington Rd,Wallace,North Carolina,34.727502,-77.986626,No,No,2003,Unknown,Yes,,,Unknown,,Yes,Storage,"2003 report found 5,600 ug on backstop."
965,Washington,399 Minuteman Lane,Washington,North Carolina,35.565465,-77.053653,No,No,,Unknown,,,,Unknown,,Yes,,
966,Whiteville,929 Washington St,Whiteville,North Carolina,34.335963,-78.723827,No,No,,Unknown,,,,Unknown,,Yes,,
967,Williamston,314 East Blvd,Williamston,North Carolina,35.84308,-77.058024,Yes,No,2013,Unknown,,,,Unknown,,Yes,Wall lockers,
968,Wilmington,152 N Front ST,Wilmington,North Carolina,34.2372595,-77.9483402,No,No,,Unknown,,,,Unknown,,Yes,,
969,Winston-Salem,2000 Silas Creek,Winston-Salem,North Carolina,36.069079,-80.266965,No,No,2002,Unknown,Yes,,,Unknown,,Yes,Storage,"2002 report found 5,940 ug on pit floor."
970,Woodland,307 Cherry St,Woodland,North Carolina,36.325073,-77.21702,No,No,2003,Unknown,Yes,,,Unknown,,Yes,Storage,"2003 report found 6,510 ug on pit floor."
971,Youngsville,116 S Cross St.,Youngsville,North Carolina,36.023917,-78.4745949,No,No,2002,Unknown,Yes,,,Unknown,,Yes,,2002 report found 361 ug on pit floor.
972,Zebulon,301 S Arendell AVE,Zebulon,North Carolina,35.819189,-78.30984,No,No,2003,Unknown,Yes,,,Unknown,,Yes,,2003 report found 643 ug on backstop.
1379,Minot AFRC,3420 2nd Street NE,Minot,North Dakota,48.273511,-101.287413,Yes,Yes,2014,Yes,,"1,073,409",Storage room,Yes,190 ug on drill room ceiling rafter,Yes,Firing range,
1380,Cando,408 5th Avenue,Cando,North Dakota,48.490788,-99.203641,Unknown,No,,Yes,,750,Basement meeting room,Yes,"First floor, second floor and former firing range",Yes,,Information from online cleanup bid request. 
1381,Oakes,124 S 5th Street,Oakes,North Dakota,46.1373,-98.093448,Unknown,No,,Yes,,300,Former firing range,Unknown,,Yes,,Cleanup bids solicited online but inspection not released.
1382,Raymond J. Bohn Armory,4200 Divide Avenue,Bismarck,North Dakota,46.830059,-100.719538,Yes,Yes,2014,Yes,,"15,400","Room 269, floor",Yes,"1,369 ug on drill hall ceiling rafter; 44 ug on kitchen ice machine; 982 ug in hallway outside firing range",Yes,Firing range,
1383,"Readiness Center (Bldg 6400), Camp Gilbert C. Grafton",4417 Highway 20,Devils Lake,North Dakota,48.056439,-98.919913,Yes,Yes,2015,Yes,,"58,500",Shelf in firing range behind firing line,Yes,573 ug on basketball backboard in drill hall,Yes,Firing range,
1384,Armed Forces Reserve Center,31st St. N,Fargo,North Dakota,46.93236,-96.824539,Yes,Yes,2015,Yes,,"146,955",Firing range on table,Yes,409 ug on basketball support,Yes,Firing range,
1385,Grand Forks,1501 48th Street South ,Grand Forks,North Dakota,47.907325,-97.099019,Yes,Yes,2015,Yes,,"47,614",Firing range on armrest,Yes,"5,823 ug on barbecue; also in drill hall",Yes,Firing range,
1403,Wahpeton,2003 4th St N A,Wahpeton,North Dakota,46.288476,-96.603923,Yes,Yes,2015,Yes,,"17,164",Firing range on armrest,Yes,169 ug on file cabinet in office,Yes,,
842,Alliance,1175 W Vine ST,Alliance,Ohio,40.933196,-81.123859,Yes,Yes,2015,Yes,,"100,773",HVAC vent cover in ceiling,Yes,43 ug on kitchen pantry shelf,Yes,"Exercise room, supply cages, garage","4,259 ug on floor of weight room, the former shooting range. Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
843,Beightler,2825 W Dublin Granville Rd,Columbus,Ohio,40.0894609,-83.0675636,Yes,Yes,2015,Yes,,"1,495",Former firing range,No,,Yes,"Exercise room, boiler room, and storage area","2012 testing found problems: There were uncovered food serving items (bowls), packaged water bottles, and equipment used by children (basketball goals) stored in the old firing range (Figure 2). 2012 test found 1800 ug in Maintenance bay on work table with grinder and coffee pot -- 183 ug of cadmium on same table. Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
844,Brook Park,6225 Engle Rd,Brook Park,Ohio,41.3965772,-81.8224674,Yes,Yes,2015,Yes,,"34,818",Former firing range,Yes,45 ug on landing by former range backstop,Yes,Supply cages and storage area (food service),"Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
845,Chagrin Falls,7600 E Washington ST,Chagrin Falls,Ohio,41.4231861,-81.3701177,Yes,Yes,2015,Yes,,"73,091",Former firing range,Yes,74 ug in drill hall,Yes,"Exercise room, supply cages, and storage area (CBRN, food service, and medical storage)","Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
846,Dover,2800 N Wooster AVE,Dover,Ohio,40.548293,-81.494705,Yes,Yes,2015,Yes,,"2,710",Former firing range,Yes,Lead near kitchen supply area,Yes,Storage area and garage,"Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
847,Defense Supply Center Columbus,3990 E Broad St,Columbus,Ohio,39.982938,-82.91054,Yes,Yes,2015,Yes,,"1,142",Former firing range,No,,Yes,,"2013 report says it never had an firing range 2014/15 studies say it did. 2013 report found lead at “Repair 3” near storage cages on shower exhaust fan control.Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
848,Green Road,4303 Green Rd,Cleveland,Ohio,41.4459317,-81.5158341,Yes,Yes,2014,Yes,,"195,000",Old firing range,Yes,82 ug in drill hall atop vending machine,Yes,"Weight room, storage","Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
849,Greenville,1434 Wagner AVE,Greenville,Ohio,40.125138,-84.622656,Yes,Yes,2014,Yes,,"1,083,182",Old range backstop area now garage office on I-beam,Yes,907 ug atop vending machine in drill hall,Yes,Garage area with office,"Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
850,Hamilton,3000 Symmes RD,Hamilton,Ohio,39.347441,-84.518595,Yes,Yes,2015,Yes,,"37,659",Old firing range on heater,Yes,"203 ug atop vending machine in drill hall; 2,103 ug on floor next to water cooler",Yes,Supply cages and storage area (food service),"Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
851,Kettering,2555 County Line Rd,Kettering,Ohio,39.7093009,-84.1060207,Yes,Yes,2015,Yes,,"178,455",On heater in storage area (former firing range),Yes,"Lead on floor by water cooler, and on shelf where medical supplies were kept",Yes,Cage storage area/garage,"Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
852,Lebanon,113 E Taylor ST,Lebanon,Ohio,39.4319804,-84.1967165,Yes,Yes,2015,Yes,,"324,182",NBC room on beam between lights.,Yes,Lead on cabinets and floors of NBC room,Yes,Storage area and CBRN room; also part of drill floor,"Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
853,Lorain,3520 Grove AVE,Lorain,Ohio,41.4381388,-82.1198479,Yes,Yes,2015,Yes,,"8,368",Old range backstop on floor,Yes,240 ug atop Shopvac; on chairs; medical supply storage cabinet,Yes,Supply cages and storage area,"Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
854,Middletown,2002 S Main ST,Middletown,Ohio,39.4951916,-84.4184654,Yes,Yes,2014,Yes,,"1,027,727",Backstop area on I-beam,Yes,"4,055 ug on display case in old range, 19,809 ug next to Christmas wrapping paper, 460 ug on pipe in drill hall",Yes,Storage area and display case,"Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
855,Newark,1297 Hollar Lane,Newark,Ohio,40.0433234,-82.4502969,Yes,Yes,2015,Yes,,"108,455",On back of ceiling tile near old room exhaust in old range (now office space),Yes,634 ug on office floor by coffee maker,Yes,"Storage area (S3 office, supply cages, server room, and weight room)","Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
856,North Canton,5999 W Airport Dr,North Canton,Ohio,40.9254057,-81.4443401,Yes,Yes,2015,Yes,,"30,205",Atop light fixture in storage area (former firing range),Yes,45 ug atop vending machine in drill hall,Yes,"Office, supply cages and storage area","Range not properly converted, 2014 inspection finds. 523 ug lead found in former firing range supply cage in 2013. Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
857,Norwalk,400 W Main ST,Norwalk,Ohio,41.2297425,-82.643683,Yes,Yes,2015,Yes,,"53,864","Supply cage, on metal shelf",Yes,,Yes,Platoon cages (4) and storage area,"Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
858,Sandusky,117 Woodlawn AVE,Sandusky,Ohio,41.4202326,-82.6902819,Yes,Yes,2015,Yes,,"277,273","Gun range, atop I-beam",Yes,674 ug in kitchen,Yes,"Storage area, garage, drill floor","Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
859,Springfield,4440 Laybourne Rd,Springfield,Ohio,39.8971,-83.7253,Yes,Yes,2015,Yes,,"24,068",Inside intake duct to old range in Room 129,Yes,16 ug on a warming rack in kitchen,Yes,Kitchen and mess hall,
860,St. Mary's,109 E South St,St. Mary's,Ohio,40.5424507,-84.3862522,Yes,Yes,2015,Yes,,"100,135",Former firing range floor,Yes,374 ug on kitchen shelf,Yes,Unused space,"Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
861,Stow,4630 Allen Rd,Stow,Ohio,41.1936477,-81.4738156,Yes,Yes,2015,Yes,,"721,364","Ceiling exhaust vent housing, storage room",Yes,242 on drill hall stairs; 65 ug atop vending machine in drill hall,Yes,"Exercise room, storage for consumables and equipment, Ohio Civil Air Patrol office","Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
862,Sullivant,4094 Sullivant Ave,Columbus,Ohio,39.94241,-83.108138,Yes,Yes,2015,Yes,,"2,220",Old range in window deflector on side,Yes,137 ug on deli meat slicer in kitchen area,Yes,Storage area (basement) and Ohio Militia office,"Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
863,Tiffin,500 Riverside Dr,Tiffin,Ohio,41.1276545,-83.1660647,Yes,Yes,2015,Yes,,"13,900",Old range,Yes,151 ug atop kitchen freezer; 943 ug in supply office,Yes,"Platoon office, platoon cages (4), and storage area","Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
864,Walbridge,28846 Tracy Rd,Walbridge,Ohio,41.568972,-83.524905,Yes,Yes,2014,Yes,,"1,489,545","Old range, I-beam at 18 feet above floor level near mid range.",Yes,795 on landing of stairwell,Yes,Storage area,"Also found underneath on lights, box holding road safety triangle on floor, on work bench, metal cabinet. Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
865,Wooster,1400 Old Lincoln Way,Wooster,Ohio,40.798939,-81.960164,Yes,Yes,2014,Yes,,"1,070",Old range backstop on floor,No,,Yes,"Exercise room, supply cages and storage area (CBRN, food service, and medical storage)",
866,Youngstown/ Austintown**,475 Victoria Rd,Youngstown/ Austintown**,Ohio,41.1144279,-80.777687,Yes,Yes,2015,Yes,,"18,982",Shelf in old firing range (now storage),Unknown,,Yes,Supply cages and storage area,"Samples taken only inside firing range. Spokeswoman, Maj. Nicole Ashcroft, did not respond to questions."
557,Durant,99 Waldron Rd,Durant,Oklahoma,33.9422002,-96.4035049,Yes,Yes,2013,Yes,,52,Weapons vault,Yes,23 ug in locker room,Yes,Storage,
558,Edmund,600 S. Bryant Ave,Edmund,Oklahoma,35.6485751,-97.4589636,Yes,Yes,2013,Yes,,58,Vault door,Unknown,,Yes,Converted,
559,Midwest City,6500 N Kelley Ave,Oklahoma City,Oklahoma,35.5394159,-97.492803,Yes,Yes,2013,Yes,,79,Former firing range floor,Unknown,,Yes,Supply area,
560,Chandler,701 Thunderbird RD,Chandler,Oklahoma,35.7160908,-96.8896341,Yes,Yes,2013,Yes,,80,Vault floor,Unknown,,Yes,"Office, storage",
561,Lexington,Highway 39E & 144TH AVE SE,Lexington,Oklahoma,35.0149257,-97.2297473,Yes,Yes,2013,Yes,,86,Atop soda machine350 ug atop ice machine,Yes,350 ug atop ice machine,Yes,"Locker room, gym",
562,Holdenville,1400 Airport RD,Holdenville,Oklahoma,35.0936878,-96.4139606,Yes,Yes,2013,Yes,,96,"Floor, center of drill hall",Yes,30 ug on shelf under kitchen sink,Yes,"Locker room, gym",
563,El Reno,2600 Melone DR,El Reno,Oklahoma,35.5282222,-97.9824879,Yes,Yes,2013,Yes,,108,Floor outside firing range,Yes,Lead on drill hall floor,Yes,"Locker room, gym",
564,Tulsa,4220 Mingo Valley Access Rd.,Tulsa,Oklahoma,36.2022755,-95.8521955,Yes,Yes,2013,Yes,,263,Vault door,Unknown,,Yes,Supply area,
565,Claremore,2500 W Blue Starr Dr,Claremore,Oklahoma,36.3218222,-95.6485497,Yes,Yes,2012,No,,,,No,,Yes,"Storage area, supply room",
566,Ada,2900 N Broadway Ave,Ada,Oklahoma,34.8057943,-96.6773448,Yes,Yes,2014,No,,,,No,,Yes,"Locker room, gym",
1000,Prineville,3852 SW Houston Lake Road,Prineville,Oregon,44.2968355,-120.8930316,Yes,Yes,2012,Yes,,72,Supply room,No,,No,,
1001,Roseburg,111 NW General Ave.,Roseburg,Oregon,43.251089,-123.353718,Yes,Yes,2015,Yes,,"11,280,000",Room behind bullet trap,Yes,,Yes,,Lead found throughout armories in public areas and worker-occupied spaces. Armory was closed and renovated.
1002,Salem Armory,2310 17th Street NE,Salem,Oregon,44.9575144,-123.0108178,Yes,Yes,2015,Yes,,240,Office floor,Yes,Lead on weight room floor (former indoor range),Yes,Weight room,
1003,Anderson Readiness Center,3225 State St,Salem,Oregon,44.9288421,-122.9947919,Yes,Yes,2015,Yes,,"10,000",Floor of firing range,Yes,Trace amounts on kitchen floor and table; drill hall floor,Yes,,
1004,Springfield,3106 Pierce Parkway,Springfield,Oregon,44.0653973,-122.9789054,Yes,Yes,2015,Yes,,"31,000",Room 285,Yes,,Yes,,
1005,St. Helens,474 S. 7th St.,St. Helens,Oregon,45.8583244,-122.8026067,Yes,Yes,2012,Yes,,76,Storage area,No,Low levels found on drill floor.,No,,
1006,The Dalles,402 E Scenic Dr,The Dalles,Oregon,45.5890348,-121.1867433,No,No,2004,Unknown,,,,No,,No,,
1007,Tigard,6700 SW Oak,Tigard,Oregon,45.4463579,-122.745939,No,No,2004,Unknown,,,,No,,No,,Torn down.
1008,Woodburn,1630 Park Ave.,Woodburn,Oregon,45.1491199,-122.8405206,Yes,Yes,2015,No,Yes,,,No,,Yes,Administrative offices,2010 inspection found 195 ug outside the vault.
1387,Redmond,822 SW Highland Ave,Redmond,Oregon,44.269554,-121.176949,Yes,Yes,2013,Yes,,59,Table in drill hall,No,,No,,
1388,Ontario (old),720 NW 8th Ave,Ontario,Oregon,44.0354,-116.971,Yes,Yes,2015,Yes,,"6,700",Former firing range,Yes,"Low levels throughout building, including areas children use",Yes,,"Low levels of lead found throughout the building, including in areas children currently use."
1389,Lebanon,350 W. Maple St,Lebanon,Oregon,44.5372,-122.9119,Yes,Yes,2015,Yes,,27,1st Sgt. office floor,Unknown,,Unknown,,
1390,Corvallis,1100 Kings Boulevard,Corvallis,Oregon,44.5777,-123.276,Yes,Yes,2015,Yes,,53,Drill hall floor,Unknown,,Yes,Drill hall,"Some recent inspections say no range existed, but 2004 report said drill hall used to be used for shooting."
1391,Albany,3800 Knox Butte Road,Albany,Oregon,44.6433,-123.0542,Yes,Yes,2015,Yes,,23,Storage room floor,Yes,,Yes,Locker/gym,
1392,Maison Armory,8801 N. Chautauqua Blvd,Portland,Oregon,45.586399,-122.7068,Yes,Yes,2015,Yes,,"2,400",Former firing range,Yes,Trace amounts on kitchen floor; 1800 ug in janitor's closet. ,Yes,,
1413,Pendleton Convention Center,1601 Westgate,Pendleton,Oregon,45.669383,-118.802977,Yes,Yes,2016,Yes,,470,Former firing range,Yes,55 ug found at drill floor enterance,Yes,Storage,
1414,Historic Ashland Armory,208 Oak Street,Ashland ,Oregon,42.198634,-122.713339,Yes,Yes,2016,Yes,,180,Storage room by backstop,No,,Yes,Office space,
973,Ashland,1420 East Main St. BYP,Ashland,Oregon,42.194474,-122.6916,Yes,Yes,2015,Yes,,"23,000",Former firing range,Yes,Trace levels throughout armory,Yes,,
974,Baker City,1740 Campbell St.,Baker City,Oregon,44.7816854,-117.8283399,Yes,Yes,2015,Yes,,23,Locker room HVAC,Yes,,Yes,,
975,Bend,875 SW Simpson Avenue,Bend,Oregon,44.0473226,-121.3206606,Yes,Yes,2015,Yes,,"60,000",Firing range floor,Yes,Trace levels throughout armory,Yes,,
976,Burns,619 S. Fairview St. ,Burns,Oregon,43.5809348,-119.0607412,Yes,Yes,2014,Yes,,20,Boiler room floor,No,,No,,
977,Camp Rilea,33205 Patriot Way,Warrenton,Oregon,46.122943,-123.9270605,Yes,Yes,2015,Yes,,40,Floor outside firing range,Yes,"Trace amounts on kitchen counter, classroom desks, drill hall floor",Yes,Locker storage,
978,Oregon Military Museum,10101 SE Clackamas Road,Clackamas,Oregon,45.4115305,-122.5571243,No,No,2010,Unknown,Yes,,,Unknown,,Yes,,2010 report found 240 ug on converted indoor range and supply room.
979,Coos Bay,255 Norman Ave. ,Coos Bay,Oregon,43.392924,-124.2598419,Yes,Yes,2015,Yes,,"38,000",Firing range,Yes,110 ug in family readiness room,Yes,,
980,Cottage Grove,628 Washington Ave.,Cottage Grove,Oregon,43.7963613,-123.061623,No,No,2004,Unknown,Yes,,,Unknown,,Yes,,"2004 report found 345 ug on kitchen counter, offices."
981,Dallas,817 SW Church St,Dallas,Oregon,44.9213577,-123.318611,No,No,,Unknown,,,,Unknown,,Yes,,"Inspectors attempted to survey armory in 2004, but the building was structurally unsafe and subsequently torn down."
982,Eugene,2515 Martin Luther King Blvd,Eugene,Oregon,44.061409,-123.071079,Yes,Yes,2016,No,Yes,,,No,,Yes,,"2006 report found 120,000 ug in firing range. Since sold and converted into Martin Luther King Jr. Education Center. Lane County testing found no lead. "
983,Forest Grove,2950 Taylor Way,Forest Grove,Oregon,45.5102417,-123.0949416,Yes,Yes,2014,Yes,,"14,504,545",Firing range,Yes,Lead detected throughout building,Yes,,
984,Gresham,544 NE Division AVE,Gresham,Oregon,45.5045791,-122.4251756,No,No,2004,Unknown,Yes,,,Unknown,,Yes,Drill hall,"2004 report found 1,655 ug on boiler room."
